country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","11-02-2026 10:00:00",30.649961,76.331442,OZONE,36,43,37
India,Punjab,Patiala,"Model Town, Patiala - PPCB","11-02-2026 10:00:00",30.349388,76.366642,PM2.5,66,98,84
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","11-02-2026 10:00:00",25.5586,91.8985,OZONE,16,37,31
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","11-02-2026 10:00:00",23.7176342,92.7192841,PM2.5,54,61,57
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","11-02-2026 10:00:00",23.7176342,92.7192841,OZONE,2,8,5
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","11-02-2026 10:00:00",20.832874,85.104082,PM2.5,91,339,186
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","11-02-2026 10:00:00",20.832874,85.104082,PM10,115,246,166
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","11-02-2026 10:00:00",21.51161,86.89088,CO,29,67,43
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","11-02-2026 10:00:00",22.1166054,85.3945546,PM2.5,23,348,102
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","11-02-2026 10:00:00",22.1166054,85.3945546,PM10,58,500,142
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","11-02-2026 10:00:00",22.1166054,85.3945546,NO2,9,94,38
India,Punjab,Patiala,"Model Town, Patiala - PPCB","11-02-2026 10:00:00",30.349388,76.366642,SO2,6,30,16
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","11-02-2026 10:00:00",31.0325454,76.5623046,PM2.5,11,68,36
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","11-02-2026 10:00:00",26.470859,74.646594,PM2.5,73,118,92
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","11-02-2026 10:00:00",27.554793,76.611536,SO2,15,62,37
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","11-02-2026 10:00:00",27.554793,76.611536,CO,42,126,100
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","11-02-2026 10:00:00",23.555190,74.440010,PM2.5,48,173,99
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","11-02-2026 10:00:00",23.555190,74.440010,NO2,18,127,50
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","11-02-2026 10:00:00",25.106006,76.469948,NH3,10,15,11
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","11-02-2026 10:00:00",21.941841,86.728318,PM2.5,87,230,144
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","11-02-2026 10:00:00",20.240790,85.836784,SO2,8,31,14
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","11-02-2026 10:00:00",20.240790,85.836784,OZONE,4,298,28
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","11-02-2026 10:00:00",20.34652,85.81630,NO2,14,35,22
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","11-02-2026 10:00:00",22.06156703,85.47409613,PM10,71,227,148
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","11-02-2026 10:00:00",21.8004996,83.8396977,PM10,40,268,132
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","11-02-2026 10:00:00",21.8004996,83.8396977,SO2,20,23,22
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","11-02-2026 10:00:00",21.8004996,83.8396977,CO,4,64,8
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","11-02-2026 10:00:00",18.59051,73.77946,SO2,5,16,11
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","11-02-2026 10:00:00",18.59051,73.77946,OZONE,3,179,21
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","11-02-2026 10:00:00",18.614767,73.799516,PM10,113,205,153
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","11-02-2026 10:00:00",18.616318,73.765797,SO2,1,6,3
India,Maharashtra,Pune,"Bhosari, Pune - IITM","11-02-2026 10:00:00",18.640051,73.848956,OZONE,2,89,10
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","11-02-2026 10:00:00",18.459883,73.852193,PM10,113,203,152
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","11-02-2026 10:00:00",18.501793,73.927532,PM2.5,NA,NA,NA
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","11-02-2026 10:00:00",20.94185,86.11510,NH3,2,4,3
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","11-02-2026 10:00:00","20.48891     ","85.84768     ",PM10,76,136,106
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","11-02-2026 10:00:00",21.643900,85.599355,PM10,NA,NA,NA
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","11-02-2026 10:00:00",22.265816,86.174829,PM2.5,10,92,56
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","11-02-2026 10:00:00",22.18972222,84.86277778,NO2,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","11-02-2026 10:00:00",17.6336264,75.9132495,OZONE,4,50,28
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","11-02-2026 10:00:00",17.65439,75.90649,NH3,2,47,9
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","11-02-2026 10:00:00",17.65439,75.90649,SO2,8,31,14
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","11-02-2026 10:00:00",17.65439,75.90649,CO,21,145,26
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","11-02-2026 10:00:00",19.235581,73.159121,PM10,113,164,131
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","11-02-2026 10:00:00",19.235581,73.159121,OZONE,11,78,15
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","11-02-2026 10:00:00",18.454450,73.854155,SO2,3,82,8
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","11-02-2026 10:00:00",18.573040,73.927715,OZONE,6,135,15
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","11-02-2026 10:00:00",18.536457,73.805454,PM10,107,134,120
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","11-02-2026 10:00:00",26.699557,77.898881,CO,30,79,49
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","11-02-2026 10:00:00",26.699557,77.898881,OZONE,3,57,23
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","11-02-2026 10:00:00",23.837789,73.714926,PM2.5,28,300,78
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","11-02-2026 10:00:00",23.837789,73.714926,CO,16,40,21
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","11-02-2026 10:00:00",26.902909,75.836858,NH3,6,14,10
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","11-02-2026 10:00:00",26.902909,75.836858,OZONE,30,78,52
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","11-02-2026 10:00:00",26.843698,75.766894,CO,30,122,35
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","11-02-2026 10:00:00",26.843698,75.766894,OZONE,5,138,66
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","11-02-2026 10:00:00",26.9164092,75.7994901,PM2.5,70,225,104
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","11-02-2026 10:00:00",26.9502929,75.730943,NO2,39,128,66
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","11-02-2026 10:00:00",26.9502929,75.730943,SO2,11,50,31
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","11-02-2026 10:00:00",26.912329,70.909168,NH3,5,7,6
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","11-02-2026 10:00:00",25.344694,72.626208,PM10,65,185,101
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","11-02-2026 10:00:00",25.344694,72.626208,NO2,12,58,31
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","11-02-2026 10:00:00",25.344694,72.626208,CO,16,52,35
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","11-02-2026 10:00:00",24.588397,76.172782,PM2.5,55,223,111
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","11-02-2026 10:00:00",28.108988,75.386577,PM2.5,40,276,122
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","11-02-2026 10:00:00",28.018792,73.292658,NH3,2,12,7
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","11-02-2026 10:00:00",25.435774,75.644272,SO2,7,16,11
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","11-02-2026 10:00:00",24.892047,74.623527,CO,9,89,24
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","11-02-2026 10:00:00",24.892047,74.623527,OZONE,10,126,22
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","11-02-2026 10:00:00",26.895552,76.334753,PM2.5,23,98,49
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","11-02-2026 10:00:00",26.895552,76.334753,PM10,49,105,74
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","11-02-2026 10:00:00",26.895552,76.334753,OZONE,41,144,61
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","11-02-2026 10:00:00",26.699557,77.898881,NH3,12,32,14
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","11-02-2026 10:00:00",25.771061," 73.340227",OZONE,4,63,8
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","11-02-2026 10:00:00",24.041198,74.780702,CO,14,70,21
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","11-02-2026 10:00:00",25.036360,73.883502,PM10,25,161,96
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","11-02-2026 10:00:00",26.031443,76.359327,PM2.5,27,211,82
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","11-02-2026 10:00:00",26.031443,76.359327,SO2,2,10,5
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","11-02-2026 10:00:00",26.031443,76.359327,CO,20,108,67
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","11-02-2026 10:00:00",25.164090,75.858137,CO,16,130,31
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","11-02-2026 10:00:00",25.196024,75.855668,SO2,4,39,16
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","11-02-2026 10:00:00",27.213494,73.734444,PM2.5,38,253,108
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","11-02-2026 10:00:00",27.213494,73.734444,SO2,5,21,11
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","11-02-2026 10:00:00",25.771061," 73.340227",PM10,81,162,119
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","11-02-2026 10:00:00",26.268249,73.0193853,NO2,15,27,19
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","11-02-2026 10:00:00",26.268249,73.0193853,SO2,1,21,8
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.295810,73.082283,PM2.5,30,217,94
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.295810,73.082283,PM10,70,308,132
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","11-02-2026 10:00:00",26.215415,73.070156,SO2,2,11,6
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","11-02-2026 10:00:00",26.9164092,75.7994901,PM10,53,158,94
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","11-02-2026 10:00:00",26.786682,75.827928,PM2.5,NA,NA,NA
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","11-02-2026 10:00:00",26.786682,75.827928,OZONE,6,114,82
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","11-02-2026 10:00:00",26.960669,75.771817,PM10,63,193,111
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","11-02-2026 10:00:00",28.194909,76.862296,NO2,18,61,37
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","11-02-2026 10:00:00",28.207266,76.829265,NO2,19,155,79
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","11-02-2026 10:00:00",28.207266,76.829265,CO,15,111,35
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","11-02-2026 10:00:00",26.215415,73.070156,OZONE,3,85,33
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","11-02-2026 10:00:00",26.506177,77.025989,CO,49,68,57
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","11-02-2026 10:00:00",17.518400,78.278777,SO2,4,13,8
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","11-02-2026 10:00:00",17.518400,78.278777,CO,16,40,27
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","11-02-2026 10:00:00",17.585705,78.126199,PM2.5,52,67,58
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","11-02-2026 10:00:00",17.585705,78.126199,NH3,3,5,3
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","11-02-2026 10:00:00",17.585705,78.126199,SO2,15,17,16
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","11-02-2026 10:00:00",17.585705,78.126199,OZONE,18,36,20
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","11-02-2026 10:00:00",17.393559,78.339194,NO2,12,16,14
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","11-02-2026 10:00:00",17.393559,78.339194,NH3,2,3,2
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","11-02-2026 10:00:00",17.393559,78.339194,OZONE,17,33,18
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","11-02-2026 10:00:00",17.544899,78.486949,PM10,62,87,74
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","11-02-2026 10:00:00",17.544899,78.486949,NO2,16,16,16
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","11-02-2026 10:00:00",17.544899,78.486949,SO2,7,12,9
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","11-02-2026 10:00:00",17.544899,78.486949,OZONE,15,40,15
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","11-02-2026 10:00:00",17.429398,78.569354,PM2.5,59,84,65
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","11-02-2026 10:00:00",17.429398,78.569354,PM10,85,105,90
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","11-02-2026 10:00:00",17.429398,78.569354,NO2,10,20,12
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","11-02-2026 10:00:00",9.36399,78.831977,OZONE,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","11-02-2026 10:00:00",10.7654824,79.1389968,PM2.5,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","11-02-2026 10:00:00",10.7654824,79.1389968,NO2,3,4,3
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","11-02-2026 10:00:00","8.816428 ",78.099039,CO,28,41,34
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","11-02-2026 10:00:00",17.460103,78.334361,PM2.5,28,68,48
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","11-02-2026 10:00:00",17.460103,78.334361,CO,17,42,32
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","11-02-2026 10:00:00",17.460103,78.334361,OZONE,9,15,14
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","11-02-2026 10:00:00",17.470431,78.566959,NH3,4,7,5
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","11-02-2026 10:00:00",17.518400,78.278777,NO2,2,10,6
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","11-02-2026 10:00:00",13.0664,"80.2112 ",SO2,3,10,5
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","11-02-2026 10:00:00",13.1662,80.2584,PM10,68,158,101
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","11-02-2026 10:00:00",13.1662,80.2584,NH3,1,2,1
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","11-02-2026 10:00:00",13.164544,80.26285,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","11-02-2026 10:00:00",13.164544,80.26285,NH3,6,7,6
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","11-02-2026 10:00:00",13.164544,80.26285,SO2,4,20,12
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","11-02-2026 10:00:00",12.9533,80.2357,PM2.5,65,418,121
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","11-02-2026 10:00:00",12.9533,80.2357,SO2,2,14,6
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","11-02-2026 10:00:00",12.9533,80.2357,CO,32,64,43
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","11-02-2026 10:00:00",13.0052189,80.2398125,NO2,12,18,14
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","11-02-2026 10:00:00",17.37206,78.50864,PM10,77,90,82
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","11-02-2026 10:00:00",17.37206,78.50864,SO2,16,22,19
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","11-02-2026 10:00:00",17.528544,78.286195,NH3,4,5,4
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","11-02-2026 10:00:00",17.528544,78.286195,SO2,11,15,14
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","11-02-2026 10:00:00",17.528544,78.286195,OZONE,23,36,24
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","11-02-2026 10:00:00",17.4559458,78.4332152,CO,36,66,48
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","11-02-2026 10:00:00",17.417094,78.457437,SO2,20,21,20
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","11-02-2026 10:00:00",17.417094,78.457437,CO,11,38,31
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","11-02-2026 10:00:00",17.349694,78.451437,NH3,3,3,3
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","11-02-2026 10:00:00",11.0328,77.0349,PM10,60,105,86
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","11-02-2026 10:00:00",11.0328,77.0349,SO2,3,5,3
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","11-02-2026 10:00:00",10.942451,76.978996,PM2.5,62,84,70
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","11-02-2026 10:00:00",13.4127,80.1081,NH3,1,1,1
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","11-02-2026 10:00:00",9.865935,78.022669,NH3,NA,NA,NA
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","11-02-2026 10:00:00",11.258242,77.552761,NH3,2,3,2
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","11-02-2026 10:00:00",11.258242,77.552761,OZONE,21,24,22
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","11-02-2026 10:00:00",17.349694,78.451437,CO,6,66,29
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","11-02-2026 10:00:00",23.8175497,91.2726974,PM2.5,6,72,42
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","11-02-2026 10:00:00",23.8175497,91.2726974,NO2,13,14,13
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","11-02-2026 10:00:00",23.8175497,91.2726974,SO2,8,9,8
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","11-02-2026 10:00:00",27.23711,78.01936,PM2.5,35,151,77
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","11-02-2026 10:00:00",27.19865833,78.00598056,PM10,60,142,105
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","11-02-2026 10:00:00",26.159933,75.780517,NO2,18,126,51
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","11-02-2026 10:00:00",26.159933,75.780517,SO2,1,5,3
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","11-02-2026 10:00:00",24.5886166,73.6321397,CO,9,91,25
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","11-02-2026 10:00:00",29.931624,73.864511,PM2.5,58,133,82
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","11-02-2026 10:00:00",29.931624,73.864511,PM10,108,195,156
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","11-02-2026 10:00:00",29.931624,73.864511,SO2,3,9,5
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","11-02-2026 10:00:00",13.0664,"80.2112 ",PM10,87,158,110
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.757294,77.278792,SO2,10,23,17
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.685382,77.453839,CO,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.685382,77.453839,OZONE,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.6603346,77.3572563,PM2.5,141,473,335
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.6603346,77.3572563,NO2,19,116,69
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.6603346,77.3572563,OZONE,5,154,8
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","11-02-2026 10:00:00",26.730136,83.433859,PM10,4,153,87
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","11-02-2026 10:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","11-02-2026 10:00:00",28.47272,77.482000,NH3,8,19,12
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","11-02-2026 10:00:00",28.557054,77.453663,PM2.5,76,418,290
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","11-02-2026 10:00:00",28.557054,77.453663,NH3,13,26,18
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","11-02-2026 10:00:00",28.557054,77.453663,OZONE,2,119,3
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","11-02-2026 10:00:00",28.359581,79.414455,OZONE,15,17,16
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","11-02-2026 10:00:00",28.38910936,79.42963708,PM2.5,31,88,58
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","11-02-2026 10:00:00",28.38910936,79.42963708,SO2,37,43,39
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","11-02-2026 10:00:00",28.406963,77.849831,NH3,10,15,12
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","11-02-2026 10:00:00",28.406963,77.849831,SO2,2,20,9
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","11-02-2026 10:00:00",27.1594,78.3953,PM10,27,106,52
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","11-02-2026 10:00:00",27.1594,78.3953,NO2,15,15,15
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","11-02-2026 10:00:00",27.1594,78.3953,CO,14,16,15
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.646233,77.358075,PM2.5,148,485,359
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.646233,77.358075,NO2,34,218,124
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.646233,77.358075,NH3,20,29,25
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","11-02-2026 10:00:00",28.646233,77.358075,CO,15,187,79
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","11-02-2026 10:00:00",28.840739,78.697531,NH3,4,8,6
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","11-02-2026 10:00:00",28.840739,78.697531,SO2,6,24,12
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","11-02-2026 10:00:00",28.88528,78.73880,OZONE,15,45,15
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","11-02-2026 10:00:00",28.856664,78.772638,PM2.5,36,325,98
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","11-02-2026 10:00:00",28.856664,78.772638,NO2,25,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","11-02-2026 10:00:00",28.849399,78.742362,PM2.5,34,258,120
